"StateFIPS","State","CensusTract","Census Tract","Start Year","End Year","Value","Data Comment",
"24","Maryland","24005451803","Baltimore County, MD - 24005451803","2016","2020","7.4%","",
"24","Maryland","24005451900","Baltimore County, MD - 24005451900","2016","2020","7.1%","",
"24","Maryland","24005452000","Baltimore County, MD - 24005452000","2016","2020","13.8%","",
"24","Maryland","24005452100","Baltimore County, MD - 24005452100","2016","2020","9.9%","",
"24","Maryland","24005452300","Baltimore County, MD - 24005452300","2016","2020","17.7%","",
"24","Maryland","24005452400","Baltimore County, MD - 24005452400","2016","2020","6.7%","",
"24","Maryland","24005452500","Baltimore County, MD - 24005452500","2016","2020","6.6%","",
"24","Maryland","24005490100","Baltimore County, MD - 24005490100","2016","2020","0.5%","",
"24","Maryland","24005490200","Baltimore County, MD - 24005490200","2016","2020","4.4%","",
"24","Maryland","24005490302","Baltimore County, MD - 24005490302","2016","2020","6.8%","",
"24","Maryland","24005490303","Baltimore County, MD - 24005490303","2016","2020","4.7%","",
"24","Maryland","24005490304","Baltimore County, MD - 24005490304","2016","2020","7.7%","",
"24","Maryland","24005490400","Baltimore County, MD - 24005490400","2016","2020","0.7%","",
"24","Maryland","24005490500","Baltimore County, MD - 24005490500","2016","2020","1.1%","",
"24","Maryland","24005490601","Baltimore County, MD - 24005490601","2016","2020","3.7%","",
"24","Maryland","24005490602","Baltimore County, MD - 24005490602","2016","2020","1.4%","",
"24","Maryland","24005490603","Baltimore County, MD - 24005490603","2016","2020","6.8%","",
"24","Maryland","24005490605","Baltimore County, MD - 24005490605","2016","2020","14.9%","",
"24","Maryland","24005490701","Baltimore County, MD - 24005490701","2016","2020","8.3%","",
"24","Maryland","24005490703","Baltimore County, MD - 24005490703","2016","2020","1.8%","",
"24","Maryland","24005490800","Baltimore County, MD - 24005490800","2016","2020","3.0%","",
"24","Maryland","24005490900","Baltimore County, MD - 24005490900","2016","2020","15.9%","",
"24","Maryland","24005491000","Baltimore County, MD - 24005491000","2016","2020","2.1%","",
"24","Maryland","24005491100","Baltimore County, MD - 24005491100","2016","2020","6.1%","",
"24","Maryland","24005491201","Baltimore County, MD - 24005491201","2016","2020","3.6%","",
"24","Maryland","24005491202","Baltimore County, MD - 24005491202","2016","2020","3.0%","",
"24","Maryland","24005491300","Baltimore County, MD - 24005491300","2016","2020","5.7%","",
"24","Maryland","24005491401","Baltimore County, MD - 24005491401","2016","2020","8.8%","",
"24","Maryland","24005491402","Baltimore County, MD - 24005491402","2016","2020","10.7%","",
"24","Maryland","24005491500","Baltimore County, MD - 24005491500","2016","2020","7.9%","",
"24","Maryland","24005491600","Baltimore County, MD - 24005491600","2016","2020","19.3%","",
"24","Maryland","24005491701","Baltimore County, MD - 24005491701","2016","2020","2.6%","",
"24","Maryland","24005491900","Baltimore County, MD - 24005491900","2016","2020","19.4%","",
"24","Maryland","24005492001","Baltimore County, MD - 24005492001","2016","2020","8.6%","",
"24","Maryland","24005492002","Baltimore County, MD - 24005492002","2016","2020","7.3%","",
"24","Maryland","24005492101","Baltimore County, MD - 24005492101","2016","2020","8.3%","",
"24","Maryland","24005492102","Baltimore County, MD - 24005492102","2016","2020","5.9%","",
"24","Maryland","24005492200","Baltimore County, MD - 24005492200","2016","2020","6.9%","",
"24","Maryland","24005492300","Baltimore County, MD - 24005492300","2016","2020","7.1%","",
"24","Maryland","24005492401","Baltimore County, MD - 24005492401","2016","2020","3.7%","",
"24","Maryland","24005492402","Baltimore County, MD - 24005492402","2016","2020","6.1%","",
"24","Maryland","24005492500","Baltimore County, MD - 24005492500","2016","2020","27.2%","",
"24","Maryland","24005492600","Baltimore County, MD - 24005492600","2016","2020","3.8%","",
"24","Maryland","24005492700","Baltimore County, MD - 24005492700","2016","2020","25.9%","",
"24","Maryland","24005980100","Baltimore County, MD - 24005980100","2016","2020","0.0%","",
"24","Maryland","24005980200","Baltimore County, MD - 24005980200","2016","2020","0.0%","",
"24","Maryland","24510010100","Baltimore city, MD - 24510010100","2016","2020","4.8%","",
"24","Maryland","24510010200","Baltimore city, MD - 24510010200","2016","2020","9.2%","",
"24","Maryland","24510010300","Baltimore city, MD - 24510010300","2016","2020","6.4%","",
"24","Maryland","24510010400","Baltimore city, MD - 24510010400","2016","2020","4.1%","",
"24","Maryland","24510010500","Baltimore city, MD - 24510010500","2016","2020","4.9%","",
"24","Maryland","24510020100","Baltimore city, MD - 24510020100","2016","2020","3.6%","",
"24","Maryland","24510020200","Baltimore city, MD - 24510020200","2016","2020","6.7%","",
"24","Maryland","24510020300","Baltimore city, MD - 24510020300","2016","2020","5.6%","",
"24","Maryland","24510030100","Baltimore city, MD - 24510030100","2016","2020","17.1%","",
"24","Maryland","24510030200","Baltimore city, MD - 24510030200","2016","2020","7.1%","",
"24","Maryland","24510040100","Baltimore city, MD - 24510040100","2016","2020","2.9%","",
"24","Maryland","24510040200","Baltimore city, MD - 24510040200","2016","2020","15.5%","",
"24","Maryland","24510060100","Baltimore city, MD - 24510060100","2016","2020","24.3%","",
"24","Maryland","24510060200","Baltimore city, MD - 24510060200","2016","2020","13.8%","",
"24","Maryland","24510060300","Baltimore city, MD - 24510060300","2016","2020","11.2%","",
"24","Maryland","24510060400","Baltimore city, MD - 24510060400","2016","2020","19.5%","",
"24","Maryland","24510070100","Baltimore city, MD - 24510070100","2016","2020","23.0%","",
"24","Maryland","24510070200","Baltimore city, MD - 24510070200","2016","2020","10.9%","",
"24","Maryland","24510070300","Baltimore city, MD - 24510070300","2016","2020","19.5%","",
"24","Maryland","24510070400","Baltimore city, MD - 24510070400","2016","2020","27.9%","",
"24","Maryland","24510080101","Baltimore city, MD - 24510080101","2016","2020","12.8%","",
"24","Maryland","24510080102","Baltimore city, MD - 24510080102","2016","2020","27.9%","",
"24","Maryland","24510080200","Baltimore city, MD - 24510080200","2016","2020","46.2%","",
"24","Maryland","24510080301","Baltimore city, MD - 24510080301","2016","2020","25.6%","",
"24","Maryland","24510080302","Baltimore city, MD - 24510080302","2016","2020","29.1%","",
"24","Maryland","24510080400","Baltimore city, MD - 24510080400","2016","2020","18.0%","",
"24","Maryland","24510080500","Baltimore city, MD - 24510080500","2016","2020","10.8%","",
"24","Maryland","24510080600","Baltimore city, MD - 24510080600","2016","2020","25.1%","",
"24","Maryland","24510080700","Baltimore city, MD - 24510080700","2016","2020","12.7%","",
"24","Maryland","24510080800","Baltimore city, MD - 24510080800","2016","2020","8.6%","",
"24","Maryland","24510090100","Baltimore city, MD - 24510090100","2016","2020","12.7%","",
"24","Maryland","24510090200","Baltimore city, MD - 24510090200","2016","2020","14.8%","",
"24","Maryland","24510090300","Baltimore city, MD - 24510090300","2016","2020","17.3%","",
"24","Maryland","24510090400","Baltimore city, MD - 24510090400","2016","2020","27.7%","",
"24","Maryland","24510090500","Baltimore city, MD - 24510090500","2016","2020","20.2%","",
"24","Maryland","24510090600","Baltimore city, MD - 24510090600","2016","2020","21.7%","",
"24","Maryland","24510090700","Baltimore city, MD - 24510090700","2016","2020","25.5%","",
"24","Maryland","24510090800","Baltimore city, MD - 24510090800","2016","2020","33.3%","",
"24","Maryland","24510090900","Baltimore city, MD - 24510090900","2016","2020","34.6%","",
"24","Maryland","24510100100","Baltimore city, MD - 24510100100","2016","2020","30.3%","",
"24","Maryland","24510100200","Baltimore city, MD - 24510100200","2016","2020","31.1%","",
"24","Maryland","24510100300","Baltimore city, MD - 24510100300","2016","2020","0.0%","",
"24","Maryland","24510110100","Baltimore city, MD - 24510110100","2016","2020","1.6%","",
"24","Maryland","24510110200","Baltimore city, MD - 24510110200","2016","2020","11.3%","",
"24","Maryland","24510120100","Baltimore city, MD - 24510120100","2016","2020","4.6%","",
"24","Maryland","24510120201","Baltimore city, MD - 24510120201","2016","2020","1.1%","",
"24","Maryland","24510120202","Baltimore city, MD - 24510120202","2016","2020","1.9%","",
"24","Maryland","24510120300","Baltimore city, MD - 24510120300","2016","2020","12.0%","",
"24","Maryland","24510120400","Baltimore city, MD - 24510120400","2016","2020","15.0%","",
"24","Maryland","24510120500","Baltimore city, MD - 24510120500","2016","2020","9.2%","",
"24","Maryland","24510120600","Baltimore city, MD - 24510120600","2016","2020","21.4%","",
"24","Maryland","24510120700","Baltimore city, MD - 24510120700","2016","2020","8.5%","",
"24","Maryland","24510130100","Baltimore city, MD - 24510130100","2016","2020","20.8%","",
"24","Maryland","24510130200","Baltimore city, MD - 24510130200","2016","2020","18.7%","",
"24","Maryland","24510130300","Baltimore city, MD - 24510130300","2016","2020","25.0%","",
"24","Maryland","24510130400","Baltimore city, MD - 24510130400","2016","2020","27.0%","",
"24","Maryland","24510130600","Baltimore city, MD - 24510130600","2016","2020","2.2%","",
"24","Maryland","24510130700","Baltimore city, MD - 24510130700","2016","2020","10.9%","",
"24","Maryland","24510130803","Baltimore city, MD - 24510130803","2016","2020","17.8%","",
"24","Maryland","24510130804","Baltimore city, MD - 24510130804","2016","2020","9.7%","",
"24","Maryland","24510130805","Baltimore city, MD - 24510130805","2016","2020","24.5%","",
"24","Maryland","24510130806","Baltimore city, MD - 24510130806","2016","2020","2.1%","",
"24","Maryland","24510140100","Baltimore city, MD - 24510140100","2016","2020","14.3%","",
"24","Maryland","24510140200","Baltimore city, MD - 24510140200","2016","2020","17.4%","",
"24","Maryland","24510140300","Baltimore city, MD - 24510140300","2016","2020","15.0%","",
"24","Maryland","24510150100","Baltimore city, MD - 24510150100","2016","2020","35.2%","",
"24","Maryland","24510150200","Baltimore city, MD - 24510150200","2016","2020","43.7%","",
"24","Maryland","24510150300","Baltimore city, MD - 24510150300","2016","2020","30.1%","",
"24","Maryland","24510150400","Baltimore city, MD - 24510150400","2016","2020","38.6%","",
"24","Maryland","24510150500","Baltimore city, MD - 24510150500","2016","2020","35.1%","",
"24","Maryland","24510150600","Baltimore city, MD - 24510150600","2016","2020","38.9%","",
"24","Maryland","24510150701","Baltimore city, MD - 24510150701","2016","2020","17.5%","",
"24","Maryland","24510150702","Baltimore city, MD - 24510150702","2016","2020","33.2%","",
"24","Maryland","24510150800","Baltimore city, MD - 24510150800","2016","2020","42.9%","",
"24","Maryland","24510150900","Baltimore city, MD - 24510150900","2016","2020","26.2%","",
"24","Maryland","24510151000","Baltimore city, MD - 24510151000","2016","2020","25.5%","",
"24","Maryland","24510151100","Baltimore city, MD - 24510151100","2016","2020","19.9%","",
"24","Maryland","24510151200","Baltimore city, MD - 24510151200","2016","2020","39.7%","",
"24","Maryland","24510151300","Baltimore city, MD - 24510151300","2016","2020","18.4%","",
"24","Maryland","24510160100","Baltimore city, MD - 24510160100","2016","2020","34.5%","",
"24","Maryland","24510160200","Baltimore city, MD - 24510160200","2016","2020","26.8%","",
"24","Maryland","24510160300","Baltimore city, MD - 24510160300","2016","2020","57.0%","",
"24","Maryland","24510160400","Baltimore city, MD - 24510160400","2016","2020","44.2%","",
"24","Maryland","24510160500","Baltimore city, MD - 24510160500","2016","2020","50.7%","",
"24","Maryland","24510160600","Baltimore city, MD - 24510160600","2016","2020","35.2%","",
"24","Maryland","24510160700","Baltimore city, MD - 24510160700","2016","2020","30.3%","",
"24","Maryland","24510160801","Baltimore city, MD - 24510160801","2016","2020","21.7%","",
"24","Maryland","24510160802","Baltimore city, MD - 24510160802","2016","2020","25.8%","",
"24","Maryland","24510170100","Baltimore city, MD - 24510170100","2016","2020","10.0%","",
"24","Maryland","24510170200","Baltimore city, MD - 24510170200","2016","2020","27.4%","",
"24","Maryland","24510170300","Baltimore city, MD - 24510170300","2016","2020","27.4%","",
"24","Maryland","24510180300","Baltimore city, MD - 24510180300","2016","2020","14.2%","",
"24","Maryland","24510190100","Baltimore city, MD - 24510190100","2016","2020","21.6%","",
"24","Maryland","24510190200","Baltimore city, MD - 24510190200","2016","2020","16.1%","",
"24","Maryland","24510190300","Baltimore city, MD - 24510190300","2016","2020","42.6%","",
"24","Maryland","24510200100","Baltimore city, MD - 24510200100","2016","2020","16.0%","",
"24","Maryland","24510200200","Baltimore city, MD - 24510200200","2016","2020","36.8%","",
"24","Maryland","24510200300","Baltimore city, MD - 24510200300","2016","2020","33.3%","",
"24","Maryland","24510200400","Baltimore city, MD - 24510200400","2016","2020","35.4%","",
"24","Maryland","24510200500","Baltimore city, MD - 24510200500","2016","2020","23.2%","",
"24","Maryland","24510200600","Baltimore city, MD - 24510200600","2016","2020","12.4%","",
"24","Maryland","24510200701","Baltimore city, MD - 24510200701","2016","2020","35.4%","",
"24","Maryland","24510200702","Baltimore city, MD - 24510200702","2016","2020","30.9%","",
"24","Maryland","24510200800","Baltimore city, MD - 24510200800","2016","2020","21.1%","",
"24","Maryland","24510210100","Baltimore city, MD - 24510210100","2016","2020","7.4%","",
"24","Maryland","24510210200","Baltimore city, MD - 24510210200","2016","2020","9.8%","",
"24","Maryland","24510220100","Baltimore city, MD - 24510220100","2016","2020","14.2%","",
"24","Maryland","24510230100","Baltimore city, MD - 24510230100","2016","2020","7.2%","",
"24","Maryland","24510230200","Baltimore city, MD - 24510230200","2016","2020","6.9%","",
"24","Maryland","24510230300","Baltimore city, MD - 24510230300","2016","2020","4.4%","",
"24","Maryland","24510240100","Baltimore city, MD - 24510240100","2016","2020","2.7%","",
"24","Maryland","24510240200","Baltimore city, MD - 24510240200","2016","2020","2.7%","",
"24","Maryland","24510240300","Baltimore city, MD - 24510240300","2016","2020","1.3%","",
"24","Maryland","24510240400","Baltimore city, MD - 24510240400","2016","2020","3.9%","",
"24","Maryland","24510250101","Baltimore city, MD - 24510250101","2016","2020","12.3%","",
"24","Maryland","24510250102","Baltimore city, MD - 24510250102","2016","2020","10.2%","",
"24","Maryland","24510250103","Baltimore city, MD - 24510250103","2016","2020","34.0%","",
"24","Maryland","24510250203","Baltimore city, MD - 24510250203","2016","2020","15.7%","",
"24","Maryland","24510250204","Baltimore city, MD - 24510250204","2016","2020","40.5%","",
"24","Maryland","24510250205","Baltimore city, MD - 24510250205","2016","2020","20.8%","",
"24","Maryland","24510250206","Baltimore city, MD - 24510250206","2016","2020","16.5%","",
"24","Maryland","24510250207","Baltimore city, MD - 24510250207","2016","2020","24.6%","",
"24","Maryland","24510250301","Baltimore city, MD - 24510250301","2016","2020","23.0%","",
"24","Maryland","24510250303","Baltimore city, MD - 24510250303","2016","2020","24.9%","",
"24","Maryland","24510250401","Baltimore city, MD - 24510250401","2016","2020","23.9%","",
"24","Maryland","24510250402","Baltimore city, MD - 24510250402","2016","2020","24.5%","",
"24","Maryland","24510250500","Baltimore city, MD - 24510250500","2016","2020","39.0%","",
"24","Maryland","24510250600","Baltimore city, MD - 24510250600","2016","2020","0.0%","",
"24","Maryland","24510260101","Baltimore city, MD - 24510260101","2016","2020","8.1%","",
"24","Maryland","24510260102","Baltimore city, MD - 24510260102","2016","2020","13.5%","",
"24","Maryland","24510260201","Baltimore city, MD - 24510260201","2016","2020","13.2%","",
"24","Maryland","24510260202","Baltimore city, MD - 24510260202","2016","2020","16.5%","",
"24","Maryland","24510260203","Baltimore city, MD - 24510260203","2016","2020","17.6%","",
"24","Maryland","24510260301","Baltimore city, MD - 24510260301","2016","2020","15.8%","",
"24","Maryland","24510260302","Baltimore city, MD - 24510260302","2016","2020","15.1%","",
"24","Maryland","24510260303","Baltimore city, MD - 24510260303","2016","2020","14.7%","",
"24","Maryland","24510260401","Baltimore city, MD - 24510260401","2016","2020","35.9%","",
"24","Maryland","24510260402","Baltimore city, MD - 24510260402","2016","2020","17.2%","",
"24","Maryland","24510260403","Baltimore city, MD - 24510260403","2016","2020","21.0%","",
"24","Maryland","24510260404","Baltimore city, MD - 24510260404","2016","2020","14.5%","",
"24","Maryland","24510260501","Baltimore city, MD - 24510260501","2016","2020","19.2%","",
"24","Maryland","24510260604","Baltimore city, MD - 24510260604","2016","2020","16.3%","",
"24","Maryland","24510260605","Baltimore city, MD - 24510260605","2016","2020","16.4%","",
"24","Maryland","24510260700","Baltimore city, MD - 24510260700","2016","2020","9.2%","",
"24","Maryland","24510260800","Baltimore city, MD - 24510260800","2016","2020","25.6%","",
"24","Maryland","24510260900","Baltimore city, MD - 24510260900","2016","2020","5.5%","",
"24","Maryland","24510261000","Baltimore city, MD - 24510261000","2016","2020","12.5%","",
"24","Maryland","24510261100","Baltimore city, MD - 24510261100","2016","2020","4.8%","",
"24","Maryland","24510270101","Baltimore city, MD - 24510270101","2016","2020","10.6%","",
"24","Maryland","24510270102","Baltimore city, MD - 24510270102","2016","2020","8.2%","",
"24","Maryland","24510270200","Baltimore city, MD - 24510270200","2016","2020","2.0%","",
"24","Maryland","24510270301","Baltimore city, MD - 24510270301","2016","2020","4.2%","",
"24","Maryland","24510270302","Baltimore city, MD - 24510270302","2016","2020","4.4%","",
"24","Maryland","24510270401","Baltimore city, MD - 24510270401","2016","2020","8.4%","",
"24","Maryland","24510270402","Baltimore city, MD - 24510270402","2016","2020","6.7%","",
"24","Maryland","24510270501","Baltimore city, MD - 24510270501","2016","2020","9.9%","",
"24","Maryland","24510270502","Baltimore city, MD - 24510270502","2016","2020","8.2%","",
"24","Maryland","24510270600","Baltimore city, MD - 24510270600","2016","2020","6.4%","",
"24","Maryland","24510270701","Baltimore city, MD - 24510270701","2016","2020","16.8%","",
"24","Maryland","24510270702","Baltimore city, MD - 24510270702","2016","2020","11.0%","",
"24","Maryland","24510270703","Baltimore city, MD - 24510270703","2016","2020","9.9%","",
"24","Maryland","24510270801","Baltimore city, MD - 24510270801","2016","2020","9.1%","",
"24","Maryland","24510270802","Baltimore city, MD - 24510270802","2016","2020","14.4%","",
"24","Maryland","24510270803","Baltimore city, MD - 24510270803","2016","2020","18.2%","",
"24","Maryland","24510270804","Baltimore city, MD - 24510270804","2016","2020","14.4%","",
"24","Maryland","24510270805","Baltimore city, MD - 24510270805","2016","2020","2.3%","",
"24","Maryland","24510270901","Baltimore city, MD - 24510270901","2016","2020","14.0%","",
"24","Maryland","24510270902","Baltimore city, MD - 24510270902","2016","2020","14.7%","",
"24","Maryland","24510270903","Baltimore city, MD - 24510270903","2016","2020","17.8%","",
"24","Maryland","24510271001","Baltimore city, MD - 24510271001","2016","2020","15.6%","",
"24","Maryland","24510271002","Baltimore city, MD - 24510271002","2016","2020","19.5%","",
"24","Maryland","24510271101","Baltimore city, MD - 24510271101","2016","2020","20.1%","",
"24","Maryland","24510271102","Baltimore city, MD - 24510271102","2016","2020","3.4%","",
"24","Maryland","24510271200","Baltimore city, MD - 24510271200","2016","2020","2.9%","",
"24","Maryland","24510271300","Baltimore city, MD - 24510271300","2016","2020","0.9%","",
"24","Maryland","24510271400","Baltimore city, MD - 24510271400","2016","2020","2.8%","",
"24","Maryland","24510271501","Baltimore city, MD - 24510271501","2016","2020","3.3%","",
"24","Maryland","24510271503","Baltimore city, MD - 24510271503","2016","2020","9.1%","",
"24","Maryland","24510271600","Baltimore city, MD - 24510271600","2016","2020","23.8%","",
"24","Maryland","24510271700","Baltimore city, MD - 24510271700","2016","2020","30.5%","",
"24","Maryland","24510271801","Baltimore city, MD - 24510271801","2016","2020","34.8%","",
"24","Maryland","24510271802","Baltimore city, MD - 24510271802","2016","2020","33.6%","",
"24","Maryland","24510271900","Baltimore city, MD - 24510271900","2016","2020","16.0%","",
"24","Maryland","24510272003","Baltimore city, MD - 24510272003","2016","2020","13.6%","",
"24","Maryland","24510272004","Baltimore city, MD - 24510272004","2016","2020","10.5%","",
"24","Maryland","24510272005","Baltimore city, MD - 24510272005","2016","2020","13.2%","",
"24","Maryland","24510272006","Baltimore city, MD - 24510272006","2016","2020","39.6%","",
"24","Maryland","24510272007","Baltimore city, MD - 24510272007","2016","2020","15.5%","",
"24","Maryland","24510280101","Baltimore city, MD - 24510280101","2016","2020","18.2%","",
"24","Maryland","24510280102","Baltimore city, MD - 24510280102","2016","2020","30.5%","",
"24","Maryland","24510280200","Baltimore city, MD - 24510280200","2016","2020","17.1%","",
"24","Maryland","24510280301","Baltimore city, MD - 24510280301","2016","2020","26.7%","",
"24","Maryland","24510280302","Baltimore city, MD - 24510280302","2016","2020","33.1%","",
"24","Maryland","24510280401","Baltimore city, MD - 24510280401","2016","2020","13.2%","",
"24","Maryland","24510280402","Baltimore city, MD - 24510280402","2016","2020","20.4%","",
"24","Maryland","24510280403","Baltimore city, MD - 24510280403","2016","2020","18.8%","",
"24","Maryland","24510280404","Baltimore city, MD - 24510280404","2016","2020","20.2%","",
"24","Maryland","24510280500","Baltimore city, MD - 24510280500","2016","2020","26.2%","",
"24","Maryland","24510280600","Baltimore city, MD - 24510280600","2016","2020","32.6%","",
"24","Maryland","24009860103","Calvert County, MD - 24009860103","2016","2020","4.5%","",
"24","Maryland","24009860200","Calvert County, MD - 24009860200","2016","2020","5.9%","",
"24","Maryland","24009860300","Calvert County, MD - 24009860300","2016","2020","11.8%","",
"24","Maryland","24009860402","Calvert County, MD - 24009860402","2016","2020","13.8%","",
"24","Maryland","24009860403","Calvert County, MD - 24009860403","2016","2020","9.7%","",
"24","Maryland","24009860404","Calvert County, MD - 24009860404","2016","2020","10.8%","",
"24","Maryland","24009860501","Calvert County, MD - 24009860501","2016","2020","3.6%","",
"24","Maryland","24009860502","Calvert County, MD - 24009860502","2016","2020","2.7%","",
"24","Maryland","24009860600","Calvert County, MD - 24009860600","2016","2020","5.9%","",
"24","Maryland","24009860701","Calvert County, MD - 24009860701","2016","2020","16.2%","",
"24","Maryland","24009860702","Calvert County, MD - 24009860702","2016","2020","11.2%","",
"24","Maryland","24009860703","Calvert County, MD - 24009860703","2016","2020","8.3%","",
"24","Maryland","24009860801","Calvert County, MD - 24009860801","2016","2020","9.3%","",
"24","Maryland","24009860901","Calvert County, MD - 24009860901","2016","2020","10.9%","",
"24","Maryland","24009860902","Calvert County, MD - 24009860902","2016","2020","1.4%","",
"24","Maryland","24009861003","Calvert County, MD - 24009861003","2016","2020","9.8%","",
"24","Maryland","24009861004","Calvert County, MD - 24009861004","2016","2020","5.3%","",
"24","Maryland","24009861100","Calvert County, MD - 24009861100","2016","2020","3.4%","",
"24","Maryland","24009990100","Calvert County, MD - 24009990100","2016","2020","0.0%","",
"24","Maryland","24011955000","Caroline County, MD - 24011955000","2016","2020","17.0%","",
"24","Maryland","24011955100","Caroline County, MD - 24011955100","2016","2020","16.5%","",
"24","Maryland","24011955201","Caroline County, MD - 24011955201","2016","2020","11.6%","",
"24","Maryland","24011955202","Caroline County, MD - 24011955202","2016","2020","14.8%","",
"24","Maryland","24011955301","Caroline County, MD - 24011955301","2016","2020","5.6%","",
"24","Maryland","24011955302","Caroline County, MD - 24011955302","2016","2020","8.3%","",
"24","Maryland","24011955400","Caroline County, MD - 24011955400","2016","2020","15.2%","",
"24","Maryland","24011955500","Caroline County, MD - 24011955500","2016","2020","9.8%","",
"24","Maryland","24011955600","Caroline County, MD - 24011955600","2016","2020","22.7%","",
"24","Maryland","24013501001","Carroll County, MD - 24013501001","2016","2020","10.3%","",
"24","Maryland","24013501002","Carroll County, MD - 24013501002","2016","2020","16.4%","",
"24","Maryland","24013502000","Carroll County, MD - 24013502000","2016","2020","14.3%","",
"24","Maryland","24013503000","Carroll County, MD - 24013503000","2016","2020","8.6%","",
"24","Maryland","24013504100","Carroll County, MD - 24013504100","2016","2020","10.8%","",
"24","Maryland","24013504201","Carroll County, MD - 24013504201","2016","2020","9.5%","",
"24","Maryland","24013504202","Carroll County, MD - 24013504202","2016","2020","6.7%","",
"24","Maryland","24013505101","Carroll County, MD - 24013505101","2016","2020","4.6%","",
"24","Maryland","24013505102","Carroll County, MD - 24013505102","2016","2020","1.9%","",
"24","Maryland","24013505203","Carroll County, MD - 24013505203","2016","2020","5.9%","",
"24","Maryland","24013505205","Carroll County, MD - 24013505205","2016","2020","0.8%","",
"24","Maryland","24013505206","Carroll County, MD - 24013505206","2016","2020","6.0%","",
"24","Maryland","24013505207","Carroll County, MD - 24013505207","2016","2020","5.4%","",
"24","Maryland","24013505208","Carroll County, MD - 24013505208","2016","2020","6.9%","",
"24","Maryland","24013506101","Carroll County, MD - 24013506101","2016","2020","7.4%","",
"24","Maryland","24013506102","Carroll County, MD - 24013506102","2016","2020","12.0%","",
"24","Maryland","24013506200","Carroll County, MD - 24013506200","2016","2020","11.8%","",
"24","Maryland","24013507500","Carroll County, MD - 24013507500","2016","2020","3.3%","",
"24","Maryland","24013507601","Carroll County, MD - 24013507601","2016","2020","8.9%","",
"24","Maryland","24013507602","Carroll County, MD - 24013507602","2016","2020","22.7%","",
"24","Maryland","24013507702","Carroll County, MD - 24013507702","2016","2020","15.5%","",
"24","Maryland","24013507703","Carroll County, MD - 24013507703","2016","2020","17.6%","",
"24","Maryland","24013507704","Carroll County, MD - 24013507704","2016","2020","3.4%","",
"24","Maryland","24013507801","Carroll County, MD - 24013507801","2016","2020","14.6%","",
"24","Maryland","24013507802","Carroll County, MD - 24013507802","2016","2020","18.3%","",
"24","Maryland","24013508103","Carroll County, MD - 24013508103","2016","2020","11.1%","",
"24","Maryland","24013508200","Carroll County, MD - 24013508200","2016","2020","5.6%","",
"24","Maryland","24013509001","Carroll County, MD - 24013509001","2016","2020","7.4%","",
"24","Maryland","24013509002","Carroll County, MD - 24013509002","2016","2020","8.2%","",
"24","Maryland","24013510000","Carroll County, MD - 24013510000","2016","2020","7.0%","",
"24","Maryland","24013511000","Carroll County, MD - 24013511000","2016","2020","7.6%","",
"24","Maryland","24013512000","Carroll County, MD - 24013512000","2016","2020","19.7%","",
"24","Maryland","24013513001","Carroll County, MD - 24013513001","2016","2020","8.7%","",
"24","Maryland","24013513002","Carroll County, MD - 24013513002","2016","2020","4.3%","",
"24","Maryland","24013514100","Carroll County, MD - 24013514100","2016","2020","5.4%","",
"24","Maryland","24013514201","Carroll County, MD - 24013514201","2016","2020","6.6%","",
"24","Maryland","24013514202","Carroll County, MD - 24013514202","2016","2020","5.9%","",
"24","Maryland","24015030100","Cecil County, MD - 24015030100","2016","2020","10.9%","",
"24","Maryland","24015030200","Cecil County, MD - 24015030200","2016","2020","7.0%","",
"24","Maryland","24015030400","Cecil County, MD - 24015030400","2016","2020","19.7%","",
"24","Maryland","24015030501","Cecil County, MD - 24015030501","2016","2020","10.4%","",
"24","Maryland","24015030503","Cecil County, MD - 24015030503","2016","2020","15.8%","",
"24","Maryland","24015030505","Cecil County, MD - 24015030505","2016","2020","11.9%","",
"24","Maryland","24015030507","Cecil County, MD - 24015030507","2016","2020","7.0%","",
"24","Maryland","24015030508","Cecil County, MD - 24015030508","2016","2020","7.3%","",
"24","Maryland","24015030601","Cecil County, MD - 24015030601","2016","2020","7.5%","",
"24","Maryland","24015030602","Cecil County, MD - 24015030602","2016","2020","3.9%","",
"24","Maryland","24015030700","Cecil County, MD - 24015030700","2016","2020","9.0%","",
"24","Maryland","24015030903","Cecil County, MD - 24015030903","2016","2020","10.6%","",
"24","Maryland","24015030904","Cecil County, MD - 24015030904","2016","2020","7.1%","",
"24","Maryland","24015030905","Cecil County, MD - 24015030905","2016","2020","8.6%","",
"24","Maryland","24015030907","Cecil County, MD - 24015030907","2016","2020","10.0%","",
"24","Maryland","24015030908","Cecil County, MD - 24015030908","2016","2020","2.7%","",
"24","Maryland","24015031201","Cecil County, MD - 24015031201","2016","2020","8.8%","",
"24","Maryland","24015031202","Cecil County, MD - 24015031202","2016","2020","11.4%","",
"24","Maryland","24015031301","Cecil County, MD - 24015031301","2016","2020","13.6%","",
"24","Maryland","24015031302","Cecil County, MD - 24015031302","2016","2020","9.0%","",
"24","Maryland","24015031400","Cecil County, MD - 24015031400","2016","2020","8.1%","",
"24","Maryland","24017850101","Charles County, MD - 24017850101","2016","2020","15.7%","",
"24","Maryland","24017850102","Charles County, MD - 24017850102","2016","2020","23.4%","",
"24","Maryland","24017850201","Charles County, MD - 24017850201","2016","2020","1.9%","",
